Time (ms),Date&Time,Poloniex,Binance,Huobi,KuCoin,Bitforex,Bittrex,OKEx,Bitfinex,TradeIO,Min Price,Min Exchange,Max Price,Max Exchange,Average
1563800537691,2019-07-22 07:02:17.690592,222.20353498,222.55,222.54,222.169,222.5,222.29,222.52,222.47,222.51,222.169,Bittrex,222.55,Binance,222.416948331
1563800572414,2019-07-22 07:02:52.413971,222.20353498,222.61,222.63,222.169,222.34,222.29,222.55,222.7,222.57,222.169,Bittrex,222.7,KuCoin,222.451392776
1563800607577,2019-07-22 07:03:27.577452,222.20353498,222.59,222.39,222.169,222.37,222.61,222.49,222.52,222.47,222.169,Bittrex,222.61,TradeIO,222.423614998
1563800642290,2019-07-22 07:04:02.290139,222.20353498,222.45,222.45,222.169,222.37,222.61,222.51,222.56,222.53,222.169,Bittrex,222.61,TradeIO,222.428059442
1563800680134,2019-07-22 07:04:40.133824,222.45353507,222.39,222.38,222.169,222.37,222.61,222.35,222.3,222.32,222.169,Bittrex,222.61,TradeIO,222.371392786
1563800714807,2019-07-22 07:05:14.806750,222.45353507,222.31,222.32,222.169,222.22,222.61,222.3,222.34,222.29,222.169,Bittrex,222.61,TradeIO,222.334726119
1563800749350,2019-07-22 07:05:49.350079,222.45353507,222.19,222.25,222.49487497,222.22,222.61,222.22,222.16,222.23,222.16,KuCoin,222.61,TradeIO,222.314267782
1563800785042,2019-07-22 07:06:25.041575,222.05000019,222.05,222.03,222.49487497,221.85,222.61,222.05,222.02,222.05,221.85,Bitfinex,222.61,TradeIO,222.133875018
1563800819888,2019-07-22 07:06:59.888092,222.05000019,222.19,222.17,222.49487497,221.94,222.61,222.16,222.08,222.17,221.94,Bitfinex,222.61,TradeIO,222.207208351
1563800855201,2019-07-22 07:07:35.201267,222.05000019,222.14,222.19,222.49487497,221.94,222.61,222.28,222.23,222.21,221.94,Bitfinex,222.61,TradeIO,222.238319462
1563800889588,2019-07-22 07:08:09.588450,222.05000019,222.2,222.25,222.49487497,221.98,222.61,222.31,222.22,222.25,221.98,Bitfinex,222.61,TradeIO,222.262763907
1563800924247,2019-07-22 07:08:44.247112,222.05000019,222.11,222.21,222.49487497,221.85,222.61,222.21,222.12,222.2,221.85,Bitfinex,222.61,TradeIO,222.20609724
1563800960327,2019-07-22 07:09:20.327348,222.05000019,222.21,222.19,222.49487497,221.94,222.21,222.19,222.16,222.21,221.94,Bitfinex,222.49487497,Bittrex,222.183875018
1563800995137,2019-07-22 07:09:55.137101,222.05000019,222.1,222.2,222.49487497,221.95,222.21,222.22,222.17,222.21,221.95,Bitfinex,222.49487497,Bittrex,222.178319462
1563801030379,2019-07-22 07:10:30.379076,222.05000019,222.14,222.11,222.49487497,221.94,222.21,222.15,222.2,222.14,221.94,Bitfinex,222.49487497,Bittrex,222.159430573
1563801065274,2019-07-22 07:11:05.274533,222.05000019,222.04,222.08,222.49487497,221.83,222.21,222.06,222.09,222.08,221.83,Bitfinex,222.49487497,Bittrex,222.103875018
1563801100222,2019-07-22 07:11:40.222038,222.05000019,222.08,222.15,222.49487497,221.84,222.21,222.13,222.14,222.14,221.84,Bitfinex,222.49487497,Bittrex,222.137208351
1563801135307,2019-07-22 07:12:15.307139,222.05000019,222.13,222.16,222.17257636,221.84,222.12,222.22,222.16,222.21,221.84,Bitfinex,222.22,Bitforex,222.118064061
1563801170020,2019-07-22 07:12:50.019841,222.05000019,222.16,222.22,222.17257636,221.84,222.12,222.21,222.17,222.24,221.84,Bitfinex,222.24,OKEx,222.131397394
1563801204609,2019-07-22 07:13:24.609498,222.05000019,222.2,222.26,222.17257636,221.84,222.12,222.26,222.22,222.24,221.84,Bitfinex,222.26,Huobi,222.151397394
1563801239604,2019-07-22 07:13:59.603953,222.05000019,222.22,222.26,222.17257636,221.84,222.12,222.23,222.27,222.23,221.84,Bitfinex,222.27,KuCoin,222.154730728
1563801275117,2019-07-22 07:14:35.117490,222.05000019,222.17,222.26,222.17257636,221.85,222.12,222.22,222.21,222.19,221.85,Bitfinex,222.26,Huobi,222.138064061
1563801310497,2019-07-22 07:15:10.497195,221.99565156,222.12,222.19,222.17257636,221.84,222.12,222.14,222.13,222.16,221.84,Bitfinex,222.19,Huobi,222.096469769
1563801345117,2019-07-22 07:15:45.116737,221.99565156,222.07,222.16,222.17257636,221.75,222.12,222.16,222.0,222.14,221.75,Bitfinex,222.17257636,Bittrex,222.063136436
1563801379716,2019-07-22 07:16:19.716557,221.99565153,222.23,222.24,222.17257636,221.85,222.12,222.2,222.0,222.21,221.85,Bitfinex,222.24,Huobi,222.113136432
1563801414467,2019-07-22 07:16:54.466551,222.01344591,222.07,222.13,222.17257636,221.85,222.12,222.15,222.22,222.14,221.85,Bitfinex,222.22,KuCoin,222.096224697
1563801449150,2019-07-22 07:17:29.149735,222.01344591,222.14,222.17,222.17257636,221.85,222.12,222.2,222.27,222.2,221.85,Bitfinex,222.27,KuCoin,222.126224697
1563801483778,2019-07-22 07:18:03.777998,222.01344591,222.2,222.2,222.17257636,221.85,222.12,222.22,222.25,222.22,221.85,Bitfinex,222.25,KuCoin,222.138446919
1563801519170,2019-07-22 07:18:39.169913,222.0134459,222.2,222.23,222.17257636,221.98,222.2,222.29,222.18,222.33,221.98,Bitfinex,222.33,OKEx,222.177335807
1563801554183,2019-07-22 07:19:14.183038,222.0134459,222.21,222.19,222.17257636,221.98,222.2,222.24,222.16,222.23,221.98,Bitfinex,222.24,Bitforex,222.155113584
1563801589273,2019-07-22 07:19:49.273267,222.0134459,222.23,222.18,222.17257636,221.98,222.2,222.25,222.08,222.22,221.98,Bitfinex,222.25,Bitforex,222.147335807
1563801624106,2019-07-22 07:20:24.105674,222.0134459,222.12,222.11,222.17257636,222.02,222.2,222.25,222.14,222.18,222.0134459,Poloniex,222.25,Bitforex,222.134002473
1563801659494,2019-07-22 07:20:59.493706,222.0134459,222.16,222.13,222.17257636,221.84,222.2,222.15,222.1,222.13,221.84,Bitfinex,222.2,TradeIO,222.099558029
1563801695575,2019-07-22 07:21:35.575162,222.0134459,222.05,222.13,222.17257636,221.85,222.2,222.11,221.98,222.19,221.85,Bitfinex,222.2,TradeIO,222.077335807
1563801730445,2019-07-22 07:22:10.445000,222.0134459,222.11,222.08,222.17257636,221.85,222.2,221.97,222.02,222.1,221.85,Bitfinex,222.2,TradeIO,222.057335807
1563801765023,2019-07-22 07:22:45.023496,222.0134459,222.13,222.11,222.17257636,221.84,222.2,222.16,222.06,222.17,221.84,Bitfinex,222.2,TradeIO,222.095113584
1563801799846,2019-07-22 07:23:19.846331,222.0134459,221.94,222.0,222.17257636,221.84,222.2,222.0,222.01,222.0,221.84,Bitfinex,222.2,TradeIO,222.019558029
1563801835036,2019-07-22 07:23:55.036261,222.0134459,221.83,221.83,222.17257636,221.63,222.2,221.81,221.94,221.85,221.63,Bitfinex,222.2,TradeIO,221.919558029
1563801869681,2019-07-22 07:24:29.680626,222.0134459,221.66,221.69,221.98199999,221.63,222.2,221.69,221.67,221.75,221.63,Bitfinex,222.2,TradeIO,221.809493988
1563801904558,2019-07-22 07:25:04.557679,222.0134459,221.68,221.66,221.98199999,221.32,222.2,221.7,221.63,221.7,221.32,Bitfinex,222.2,TradeIO,221.765049543
1563801939872,2019-07-22 07:25:39.872107,222.0134459,221.89,221.92,221.89768,221.52,222.2,221.92,221.78,221.93,221.52,Bitfinex,222.2,TradeIO,221.896791767
1563801974309,2019-07-22 07:26:14.309343,222.0134459,221.9,221.96,221.89768,221.63,222.2,221.94,221.96,221.96,221.63,Bitfinex,222.2,TradeIO,221.9401251
1563802009150,2019-07-22 07:26:49.149949,222.0134459,221.82,221.82,221.89768,221.67,222.2,221.82,221.85,221.82,221.67,Bitfinex,222.2,TradeIO,221.879013989
1563802043731,2019-07-22 07:27:23.731045,221.52000003,221.91,221.9,222.06350841,221.59,222.2,221.95,221.84,221.88,221.52000003,Poloniex,222.2,TradeIO,221.872612049
1563802078839,2019-07-22 07:27:58.838624,221.52000003,222.02,221.96,221.683,221.76,222.2,221.95,221.87,221.94,221.52000003,Poloniex,222.2,TradeIO,221.878111114
1563802113599,2019-07-22 07:28:33.598884,221.52000003,221.94,221.99,221.683,221.72,221.891,222.06,221.9,221.97,221.52000003,Poloniex,222.06,Bitforex,221.85266667
1563802148398,2019-07-22 07:29:08.397925,221.52000003,221.8,221.84,221.683,221.72,221.891,221.84,221.82,221.87,221.52000003,Poloniex,221.891,TradeIO,221.776000003
1563802183138,2019-07-22 07:29:43.138216,221.52000003,221.84,221.81,221.683,221.52,221.891,221.81,221.86,221.83,221.52,Bitfinex,221.891,TradeIO,221.751555559
1563802218562,2019-07-22 07:30:18.562196,221.52000003,221.84,221.89,221.683,221.54,221.891,221.85,221.77,221.86,221.52000003,Poloniex,221.891,TradeIO,221.760444448
1563802253489,2019-07-22 07:30:53.489327,221.52000003,221.86,221.92,221.683,221.54,221.891,221.87,221.88,221.87,221.52000003,Poloniex,221.92,Huobi,221.781555559
1563802288583,2019-07-22 07:31:28.582861,221.52000003,221.84,221.8,221.683,221.54,221.891,221.84,221.86,221.83,221.52000003,Poloniex,221.891,TradeIO,221.756000003
1563802323681,2019-07-22 07:32:03.681228,221.52000003,221.7,221.68,221.97781531,221.54,221.891,221.7,221.76,221.66,221.52000003,Poloniex,221.97781531,Bittrex,221.714312816
1563802358610,2019-07-22 07:32:38.610443,221.52000003,221.69,221.69,221.97781531,221.44,221.891,221.69,221.62,221.72,221.44,Bitfinex,221.97781531,Bittrex,221.693201704
1563802394650,2019-07-22 07:33:14.650405,221.52000003,221.82,221.72,221.55,221.44,221.891,221.71,221.72,221.69,221.44,Bitfinex,221.891,TradeIO,221.673444448
1563802429676,2019-07-22 07:33:49.675683,221.52000003,221.8,221.75,221.55,221.42,221.891,221.74,221.66,221.74,221.42,Bitfinex,221.891,TradeIO,221.674555559
1563802464355,2019-07-22 07:34:24.354782,221.52000003,221.8,221.83,221.55,221.42,221.891,221.78,221.74,221.82,221.42,Bitfinex,221.891,TradeIO,221.70566667
1563802499247,2019-07-22 07:34:59.246612,221.52000003,221.79,221.76,221.55,221.42,221.891,221.8,221.76,221.79,221.42,Bitfinex,221.891,TradeIO,221.697888892
1563802535012,2019-07-22 07:35:35.012095,221.52000003,221.78,221.83,221.583,221.42,221.891,221.79,221.77,221.81,221.42,Bitfinex,221.891,TradeIO,221.710444448
1563802569750,2019-07-22 07:36:09.749787,221.52000003,221.78,221.82,221.583,221.47,221.7787,221.79,221.76,221.79,221.47,Bitfinex,221.82,Huobi,221.699077781
1563802604743,2019-07-22 07:36:44.743419,221.52000003,221.98,222.04,221.583,221.77,221.7787,222.01,221.91,221.99,221.52000003,Poloniex,222.04,Huobi,221.842411114
1563802639635,2019-07-22 07:37:19.635063,221.52000003,221.97,222.04,221.583,221.74,221.7787,222.01,222.03,222.02,221.52000003,Poloniex,222.04,Huobi,221.854633337
1563802674363,2019-07-22 07:37:54.363551,221.52000003,222.04,222.04,221.583,221.73,221.7787,221.98,221.96,221.98,221.52000003,Poloniex,222.04,Binance,221.845744448
1563802709249,2019-07-22 07:38:29.249125,221.52000003,221.9,221.92,221.583,221.73,221.7787,221.88,221.88,221.9,221.52000003,Poloniex,221.92,Huobi,221.78796667
1563802743928,2019-07-22 07:39:03.928512,221.52000003,221.86,221.85,221.583,221.73,221.7787,221.86,221.83,221.87,221.52000003,Poloniex,221.87,OKEx,221.764633337
1563802779960,2019-07-22 07:39:39.960265,221.52000003,222.05,221.96,221.583,221.48837789,221.7787,221.98,221.82,221.96,221.48837789,Bitfinex,222.05,Binance,221.793341991
1563802815422,2019-07-22 07:40:15.422263,221.52000003,222.03,221.94,221.77600222,221.72,221.7787,221.97,222.03,221.96,221.52000003,Poloniex,222.03,Binance,221.85830025
1563802851094,2019-07-22 07:40:51.093926,221.52000003,221.95,221.92,221.77600222,221.72,221.7787,221.95,221.91,221.93,221.52000003,Poloniex,221.95,Binance,221.82830025
1563802886514,2019-07-22 07:41:26.513633,221.52000003,222.0,222.05,221.77600222,221.63,221.7787,222.01,221.97,222.0,221.52000003,Poloniex,222.05,Huobi,221.859411361
1563802921233,2019-07-22 07:42:01.233134,221.52000003,222.05,222.04,222.0,221.71,221.7787,222.0,221.96,221.99,221.52000003,Poloniex,222.05,Binance,221.894300003
1563802955750,2019-07-22 07:42:35.750524,221.52000003,222.04,222.04,222.0,221.82,221.7787,222.05,221.98,222.04,221.52000003,Poloniex,222.05,Bitforex,221.918744448
1563802990434,2019-07-22 07:43:10.434446,221.52000003,222.06,222.05,222.0,221.84,221.7787,222.01,221.96,222.03,221.52000003,Poloniex,222.06,Binance,221.916522226
1563803025190,2019-07-22 07:43:45.189759,221.52000003,222.06,222.06,222.16399999,221.82,221.7787,222.01,221.95,222.0,221.52000003,Poloniex,222.16399999,Bittrex,221.929188891
1563803059712,2019-07-22 07:44:19.712306,221.52000003,222.07,222.03,222.16399999,221.82,221.7787,222.01,221.94,222.0,221.52000003,Poloniex,222.16399999,Bittrex,221.925855558
1563803095163,2019-07-22 07:44:55.163387,221.52000003,221.9,221.8,222.16399999,221.76,221.7787,221.8,221.79,221.8,221.52000003,Poloniex,222.16399999,Bittrex,221.812522224
1563803129741,2019-07-22 07:45:29.740728,221.52000003,221.86,221.93,222.16399999,221.63,221.7787,221.88,221.9,221.85,221.52000003,Poloniex,222.16399999,Bittrex,221.834744447
1563803164541,2019-07-22 07:46:04.541088,221.52000003,222.19,222.2,221.837,221.99,221.93,222.15,222.12,222.15,221.52000003,Poloniex,222.2,Huobi,222.00966667
1563803199477,2019-07-22 07:46:39.477241,221.52000003,221.89,221.85,221.837,221.59,221.9917,221.8,221.96,221.8,221.52000003,Poloniex,221.9917,TradeIO,221.804300003
1563803235914,2019-07-22 07:47:15.914282,221.52000003,222.09,222.03,221.837,221.79,222.278,221.96,221.96,221.98,221.52000003,Poloniex,222.278,TradeIO,221.938333337
1563803271027,2019-07-22 07:47:51.027483,221.52000003,222.02,221.87,221.837,221.62,222.278,221.91,221.92,221.93,221.52000003,Poloniex,222.278,TradeIO,221.878333337
1563803305609,2019-07-22 07:48:25.608759,221.52000003,222.07,222.01,221.837,221.74,222.278,222.0,222.12,221.95,221.52000003,Poloniex,222.278,TradeIO,221.947222226
1563803340549,2019-07-22 07:49:00.548825,221.52000003,222.02,221.98,221.837,221.8,222.278,221.95,221.95,221.98,221.52000003,Poloniex,222.278,TradeIO,221.923888892
1563803375208,2019-07-22 07:49:35.208298,221.52000003,222.03,222.01,221.837,221.7,222.278,221.96,221.95,221.93,221.52000003,Poloniex,222.278,TradeIO,221.912777781
1563803410517,2019-07-22 07:50:10.517100,221.52000003,221.89,221.91,221.837,221.7,222.278,221.87,221.91,221.85,221.52000003,Poloniex,222.278,TradeIO,221.862777781
1563803445692,2019-07-22 07:50:45.691613,221.52000003,221.88,221.85,221.837,221.53,222.278,221.84,221.84,221.85,221.52000003,Poloniex,222.278,TradeIO,221.825000003
1563803481646,2019-07-22 07:51:21.646283,221.52000003,221.84,221.85,221.837,221.53,222.278,221.8,221.89,221.79,221.52000003,Poloniex,222.278,TradeIO,221.815000003
1563803516527,2019-07-22 07:51:56.527055,221.52000003,221.77,221.72,221.837,221.53,222.278,221.68,221.82,221.68,221.52000003,Poloniex,222.278,TradeIO,221.759444448
1563803551506,2019-07-22 07:52:31.505904,221.52000003,221.46,221.4,221.837,221.51692713,222.278,221.6,221.43,221.48,221.4,Huobi,222.278,TradeIO,221.613547462
1563803587013,2019-07-22 07:53:07.012867,221.5,221.46,221.42,221.837,221.19,222.278,221.42,221.35,221.43,221.19,Bitfinex,222.278,TradeIO,221.542777778
1563803623298,2019-07-22 07:53:43.297932,221.32196298,221.05,221.03,221.31440876,221.23,222.278,221.04,220.92,221.03,220.92,KuCoin,222.278,TradeIO,221.246041304
1563803658178,2019-07-22 07:54:18.178259,220.97561989,221.1,221.09,221.31440876,220.76,222.278,221.13,221.11,221.07,220.76,Bitfinex,222.278,TradeIO,221.203114294
1563803692956,2019-07-22 07:54:52.956262,220.7473825,220.96,220.94,221.31440876,220.73,222.278,220.92,220.96,220.95,220.73,Bitfinex,222.278,TradeIO,221.088865696
1563803728422,2019-07-22 07:55:28.422300,220.7473825,220.81,220.76,220.655,220.64,222.278,220.74,220.66,220.74,220.64,Bitfinex,222.278,TradeIO,220.892264722
1563803763073,2019-07-22 07:56:03.072890,220.71000001,220.74,220.75,221.0131209,220.53,220.9815,220.69,220.71,220.71,220.53,Bitfinex,221.0131209,Bittrex,220.759402323
1563803797936,2019-07-22 07:56:37.936537,220.71000001,220.57,220.55,221.0131209,220.37,220.9815,220.55,220.65,220.57,220.37,Bitfinex,221.0131209,Bittrex,220.662735657
1563803832991,2019-07-22 07:57:12.990673,220.71000001,220.78,220.76,221.0131209,220.57,220.7562,220.85,220.8,220.78,220.57,Bitfinex,221.0131209,Bittrex,220.779924546
1563803867613,2019-07-22 07:57:47.612629,220.71000001,221.09,221.03,221.0131209,220.93,220.7562,221.04,221.0,221.09,220.71000001,Poloniex,221.09,Binance,220.962146768
1563803902517,2019-07-22 07:58:22.517070,220.71000001,221.13,221.06,221.0131209,220.97,220.7562,221.15,221.16,221.05,220.71000001,Poloniex,221.16,KuCoin,220.999924546
1563803937332,2019-07-22 07:58:57.331759,220.88054875,220.92,220.8,221.0131209,220.67,220.7562,220.77,220.91,220.84,220.67,Bitfinex,221.0131209,Bittrex,220.839985517
1563803972330,2019-07-22 07:59:32.330450,220.88054875,220.87,220.86,221.0131209,220.67,220.7562,220.94,220.82,220.83,220.67,Bitfinex,221.0131209,Bittrex,220.848874406
1563804007923,2019-07-22 08:00:07.922798,220.88054875,220.88,220.77,221.0131209,220.67,220.7562,220.81,220.87,220.77,220.67,Bitfinex,221.0131209,Bittrex,220.824429961
1563804044827,2019-07-22 08:00:44.827175,220.881,220.73,220.71,221.0131209,220.5,220.7562,220.66,220.84,220.67,220.5,Bitfinex,221.0131209,Bittrex,220.751146767
1563804080252,2019-07-22 08:01:20.251908,220.881,220.46,220.51,221.0131209,220.42,220.7562,220.46,220.7,220.5,220.42,Bitfinex,221.0131209,Bittrex,220.633368989
1563804115465,2019-07-22 08:01:55.465530,220.881,220.28,220.18,221.0131209,220.35,220.7562,220.14,220.58,220.06,220.06,OKEx,221.0131209,Bittrex,220.471146767
1563804150344,2019-07-22 08:02:30.344251,220.1006572,220.2,220.12,220.00000001,219.96,219.9231,220.17,220.49,220.13,219.9231,TradeIO,220.49,KuCoin,220.121528579
1563804185070,2019-07-22 08:03:05.069656,220.1006572,220.13,220.07,220.00000001,219.81,219.9231,220.17,220.27,220.17,219.81,Bitfinex,220.27,KuCoin,220.071528579
1563804219852,2019-07-22 08:03:39.852309,220.36305306,220.31,220.22,220.00000001,220.1,219.9231,220.07,220.26,220.36,219.9231,TradeIO,220.36305306,Poloniex,220.178461452
1563804255084,2019-07-22 08:04:15.083791,220.36305306,220.27,220.23,220.00000001,220.03,219.9231,220.22,220.33,220.2,219.9231,TradeIO,220.36305306,Poloniex,220.174017008
1563804289605,2019-07-22 08:04:49.604923,220.36305306,220.17,220.21,220.05251508,220.03,220.2225,220.21,220.22,220.14,220.03,Bitfinex,220.36305306,Poloniex,220.179785349
1563804324525,2019-07-22 08:05:24.525149,220.36305306,220.28,220.3,220.00001001,220.03,220.2225,220.23,220.22,220.19,220.00001001,Bittrex,220.36305306,Poloniex,220.203951452
1563804359573,2019-07-22 08:05:59.572635,220.30067989,220.32,220.36,220.00001001,220.12,220.2225,220.29,220.31,220.31,220.00001001,Bittrex,220.36,Huobi,220.248132211
1563804394678,2019-07-22 08:06:34.678071,220.30067989,220.55,220.54,220.00001001,220.17,220.2225,220.41,220.31,220.5,220.00001001,Bittrex,220.55,Binance,220.333687767
1563804429730,2019-07-22 08:07:09.730473,220.63033681,220.85,220.78,220.00001001,220.28,220.2225,220.82,220.7,220.82,220.00001001,Bittrex,220.85,Binance,220.56698298
1563804465046,2019-07-22 08:07:45.045915,221.06882321,221.33,221.31,220.00001001,221.31,220.2225,221.24,221.02,221.3,220.00001001,Bittrex,221.33,Binance,220.977925913
1563804499663,2019-07-22 08:08:19.663140,221.06882321,221.59,221.53,220.00001001,221.37,220.2225,221.46,221.38,221.46,220.00001001,Bittrex,221.59,Binance,221.120148136
1563804534265,2019-07-22 08:08:54.264705,221.06882321,221.51,221.51,221.35321071,221.53,220.2225,221.49,221.44,221.48,220.2225,TradeIO,221.53,Bitfinex,221.289392658
1563804569893,2019-07-22 08:09:29.893113,221.73422432,221.86,221.83,221.35321071,221.74,220.2225,221.75,221.59,221.85,220.2225,TradeIO,221.86,Binance,221.547770559
1563804604850,2019-07-22 08:10:04.849961,221.90378424,221.72,221.69,221.35321071,221.64,220.2225,221.71,221.67,221.73,220.2225,TradeIO,221.90378424,Poloniex,221.515499439
1563804639495,2019-07-22 08:10:39.494572,221.90378427,221.63,221.58,221.6800001,221.57,220.2225,221.57,221.68,221.55,220.2225,TradeIO,221.90378427,Poloniex,221.48736493
1563804674911,2019-07-22 08:11:14.911171,221.90378427,221.34,221.3,221.6800001,221.19593205,220.2225,221.23,221.29,221.24,220.2225,TradeIO,221.90378427,Poloniex,221.266912936
1563804709303,2019-07-22 08:11:49.303088,221.90378427,221.41,221.43,221.6800001,221.19593205,220.2225,221.41,221.37,221.42,220.2225,TradeIO,221.90378427,Poloniex,221.338024047
1563804744203,2019-07-22 08:12:24.203012,221.90378427,221.37,221.33,221.35399998,221.05,220.2225,221.24,221.17,221.24,220.2225,TradeIO,221.90378427,Poloniex,221.208920472
1563804779312,2019-07-22 08:12:59.312518,221.90378427,221.3,221.37,221.35399998,221.39,220.2225,221.32,221.28,221.32,220.2225,TradeIO,221.90378427,Poloniex,221.273364917
1563804814969,2019-07-22 08:13:34.969013,221.90378427,221.4,221.37,221.35399998,221.22,220.2225,221.31,221.34,221.32,220.2225,TradeIO,221.90378427,Poloniex,221.271142694
